"recipeId","slug","title","sourceGroup","country","province","city","ingredientCount","stepCount","grisSectionCount","culinaryRisk","worstSeverity","issues","evidence"
"garnish_recipe_global_143_086_6c72c640","medovik-russian-honey-cake","کیک عسلی روسی لایه‌ای","global-143-v0.3","نامشخص در داده؛ بین‌المللی","","","8","4","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (7/7) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست.","مواد: عسل، کره بدون نمک، شکر دانه‌ریز، تخم‌مرغ کامل خام، جوش شیرین، آرد گندم سفید، خامه ترش، پودر قند | کدها: honey, butter_unsalted, caster_sugar, whole_egg_raw, baking_soda, all_purpose_flour, sour_cream, powdered_sugar"
"garnish_recipe_global_143_092_87b53529","chocolate-lava-cake","کیک لاوای شکلاتی","global-143-v0.3","نامشخص در داده؛ بین‌المللی","","","7","4","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (7/7) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست.","مواد: چیپس شکلات تلخ، کره بدون نمک، تخم‌مرغ کامل خام، زرده تخم‌مرغ خام، شکر دانه‌ریز، آرد گندم سفید، پودر کاکائو بدون شکر | کدها: dark_chocolate_chips, butter_unsalted, whole_egg_raw, egg_yolk_raw, caster_sugar, all_purpose_flour, cocoa_powder_unsweetened"
"garnish_recipe_intl_030_16d9e454","hungarian-goulash","گولاش مجارستانی","international-core-150-v0.6.0","نامشخص در داده؛ بین‌المللی","","","12","5","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست.","مواد: سردست گاو خام، پیاز خام، پاپریکا آسیاب‌شده، فلفل دلمه‌ای خام، گوجه‌فرنگی خام، سیب‌زمینی خام، سیر خام، دانه زیره سیاه اروپایی، آب گوشت گاو، روغن آفتابگردان | کدها: beef_chuck_raw, onion_raw, paprika_ground, bell_pepper_raw, tomato_raw, potato_raw, garlic_raw, caraway_seeds, beef_stock_liquid, sunflower_oil"
"garnish_recipe_intl_097_428092c3","golabki","گومبکی","international-core-150-v0.6.0","نامشخص در داده؛ بین‌المللی","","","10","5","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست.","مواد: کلم سفید خام، گوشت چرخ‌کرده گاو خام، برنج سفید خام، پیاز خام، پاساتای گوجه‌فرنگی، سیر خام، برگ بو خشک، روغن آفتابگردان، نمک خوراکی، فلفل سیاه آسیاب‌شده | کدها: cabbage_raw, ground_beef_raw, white_rice_raw, onion_raw, tomato_passata, garlic_raw, bay_leaf_dried, sunflower_oil, salt_table, black_pepper_ground"
"garnish_recipe_fa_142_3215f0b5","gondi","گوندی","phase-one-v0.6.1","ایران","","","9","5","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد.","مواد: ران مرغ خام، آرد نخودچی، پیاز خام، هل آسیاب‌شده، زیره سبز آسیاب‌شده، زردچوبه آسیاب‌شده، روغن آفتابگردان، نمک خوراکی، فلفل سیاه آسیاب‌شده | کدها: chicken_thigh_raw, chickpea_flour, onion_raw, cardamom_ground, cumin_ground, turmeric_ground, sunflower_oil, salt_table, black_pepper_ground"
"garnish_recipe_intl_149_71c64832","langos","لانگوش","international-core-150-v0.6.0","نامشخص در داده؛ بین‌المللی","","","8","5","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست.","مواد: آرد گندم سفید، خمیرمایه خشک فعال، شیر کامل، سیر خام، خامه ترش، پنیر چدار، روغن آفتابگردان، نمک خوراکی | کدها: all_purpose_flour, active_dry_yeast, whole_milk, garlic_raw, sour_cream, cheddar_cheese, sunflower_oil, salt_table"
"garnish_recipe_global_143_085_cb35078b","turkish-delight-rose-pistachio","لوکوم پسته‌ای با گلاب","global-143-v0.3","نامشخص در داده؛ بین‌المللی","","","8","4","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (7/7) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست.","مواد: شکر دانه‌ریز، آب، نشاسته ذرت، شربت ذرت روشن، لیمو زرد خام، گلاب، پسته خام، پودر قند | کدها: caster_sugar, water, cornstarch, corn_syrup_light, lemon_raw, rose_water, pistachios_raw, powdered_sugar"
"garnish_recipe_global_143_121_ee99f013","peruvian-lomo-saltado","لومو سالتادوی پرویی","global-143-v0.3","نامشخص در داده؛ بین‌المللی","","","11","5","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست.","مواد: قلوه‌گاه گاو خام، پیاز قرمز خام، گوجه‌فرنگی خام، سیب‌زمینی خام، سس سویا، سرکه شراب قرمز، سس ووسترشر، سیر خام، زیره سبز آسیاب‌شده، گشنیز تازه | کدها: beef_flank_raw, red_onion_raw, tomato_raw, potato_raw, soy_sauce, red_wine_vinegar, worcestershire_sauce, garlic_raw, cumin_ground, cilantro_fresh"
"garnish_recipe_fa_114_4d182f15","mash-polo","ماش‌پلو","phase-one-v0.6.1","ایران","","","8","6","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد.","مواد: برنج سفید خام، ماش خشک، پیاز خام، خرمای بدون هسته، کشمش، زردچوبه آسیاب‌شده، روغن آفتابگردان، نمک خوراکی | کدها: white_rice_raw, mung_beans_dry, onion_raw, pitted_dates, raisins, turmeric_ground, sunflower_oil, salt_table"
"garnish_recipe_global_143_084_87b7230c","malva-pudding-caramel-sauce","مالوا پودینگ با سس گرم","global-143-v0.3","نامشخص در داده؛ بین‌المللی","","","9","4","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (7/7) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست.","مواد: آرد گندم سفید، مربای زردآلو، تخم‌مرغ کامل خام، شکر قهوه‌ای، شیر کامل، جوش شیرین، سرکه سیب، کره بدون نمک، خامه پرچرب | کدها: all_purpose_flour, apricot_jam, whole_egg_raw, brown_sugar, whole_milk, baking_soda, apple_cider_vinegar, butter_unsalted, heavy_cream"
"garnish_recipe_global_143_060_17a8b6d3","smoky-mutabbal-eggplant-tahini","متبل بادمجان دودی","global-143-v0.3","نامشخص در داده؛ بین‌المللی","","","9","5","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست.","مواد: بادمجان خام، ارده، لیمو زرد خام، سیر خام، نمک خوراکی، روغن زیتون، جعفری تازه، سماق آسیاب‌شده، نان پیتا | کدها: eggplant_raw, tahini, lemon_raw, garlic_raw, salt_table, olive_oil, parsley_fresh, sumac_ground, pita_bread"
"garnish_recipe_intl_076_aee6a297","mujadara","مجدّره","international-core-150-v0.6.0","نامشخص در داده؛ بین‌المللی","","","8","5","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست.","مواد: عدس قهوه‌ای خشک، برنج سفید خام، پیاز خام، زیره سبز آسیاب‌شده، روغن زیتون، گشنیز تازه، نمک خوراکی، فلفل سیاه آسیاب‌شده | کدها: brown_lentils_dry, white_rice_raw, onion_raw, cumin_ground, olive_oil, cilantro_fresh, salt_table, black_pepper_ground"
"garnish_recipe_intl_096_697dba10","chicken-paprikash","مرغ پاپریکاش","international-core-150-v0.6.0","نامشخص در داده؛ بین‌المللی","","","10","5","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست.","مواد: ران مرغ خام، پیاز خام، پاپریکا آسیاب‌شده، فلفل دلمه‌ای خام، گوجه‌فرنگی خام، خامه ترش، آب مرغ، روغن آفتابگردان، نمک خوراکی، فلفل سیاه آسیاب‌شده | کدها: chicken_thigh_raw, onion_raw, paprika_ground, bell_pepper_raw, tomato_raw, sour_cream, chicken_stock_liquid, sunflower_oil, salt_table, black_pepper_ground"
"garnish_recipe_fa_1296_5d4fca2c","morgh-torsh-gilani","مرغ ترش گیلانی","phase-one-v0.6.1","ایران","گیلان","","12","6","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (7/7) | P2:WEAK_GRIS_INGREDIENTS:مواد GRIS نقش/نکته خرید/گروه کامل ندارند. (10/10)","مواد: ران مرغ خام، گردو خام، رب انار، جعفری تازه، گشنیز تازه، نعناع تازه، سیر خام، پیاز خام، روغن آفتابگردان، نمک خوراکی | کدها: chicken_thigh_raw, walnuts_raw, pomegranate_molasses, parsley_fresh, cilantro_fresh, mint_fresh, garlic_raw, onion_raw, sunflower_oil, salt_table"
"garnish_recipe_global_143_125_d0851524","jamaican-jerk-chicken","مرغ جرک جامائیکایی","global-143-v0.3","نامشخص در داده؛ بین‌المللی","","","10","5","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست.","مواد: ران مرغ خام، پیازچه خام، فلفل هابانرو خام، سیر خام، زنجبیل تازه، ادویه آل‌اسپایس آسیاب‌شده، آویشن خشک، شکر قهوه‌ای تیره، لیمو سبز خام، سس سویا | کدها: chicken_thigh_raw, scallion_raw, habanero_pepper_raw, garlic_raw, ginger_root_raw, allspice_ground, thyme_dried, dark_brown_sugar, lime_raw, soy_sauce"
"garnish_recipe_fa_91_a3224405","morgh-shekam-por","مرغ شکم‌پر","phase-one-v0.6.1","ایران","","","10","6","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد.","مواد: مرغ کامل خام، گردو خام، زرشک خشک، رب انار، پیاز خام، زردچوبه آسیاب‌شده، کره بدون نمک، روغن آفتابگردان، نمک خوراکی، فلفل سیاه آسیاب‌شده | کدها: whole_chicken_raw, walnuts_raw, barberries_dry, pomegranate_molasses, onion_raw, turmeric_ground, butter_unsalted, sunflower_oil, salt_table, black_pepper_ground"
"garnish_recipe_fa_1484_ccebf63e","masghati","مسقطی","phase-one-v0.6.1","ایران","","","7","5","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد.","مواد: شکر دانه‌ریز، نشاسته ذرت، گلاب، زعفران، خلال پسته، خلال بادام، عصاره وانیل | کدها: caster_sugar, cornstarch, rose_water, saffron, slivered_pistachios, slivered_almonds, vanilla_extract"
"garnish_recipe_global_143_111_f81cb103","jordanian-mansaf-lamb-jameed","منسف اردنی با بره و جمید","global-143-v0.3","نامشخص در داده؛ بین‌المللی","","","12","5","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (7/7) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست.","مواد: ماهیچه گوسفندی خام، کشک خشک جَمید، برنج باسماتی خام، روغن حیوانی/گی، هل آسیاب‌شده، برگ بو خشک، چوب دارچین، زردچوبه آسیاب‌شده، نان پیتا، خلال بادام | کدها: lamb_shank_raw, jameed, basmati_rice_raw, ghee, cardamom_ground, bay_leaf_dried, cinnamon_stick, turmeric_ground, pita_bread, slivered_almonds"
"garnish_recipe_global_143_078_0b996a59","daifuku-mochi-red-bean","موچی دایفوکو با خمیر لوبیا","global-143-v0.3","نامشخص در داده؛ بین‌المللی","","","5","6","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست.","مواد: آرد برنج چسبناک، شکر دانه‌ریز، آب، نشاسته ذرت، خمیر لوبیای قرمز شیرین | کدها: glutinous_rice_flour, caster_sugar, water, cornstarch, sweet_red_bean_paste"
"garnish_recipe_intl_148_2f745b64","soda-bread","نانِ سودا","international-core-150-v0.6.0","نامشخص در داده؛ بین‌المللی","","","6","5","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست.","مواد: آرد گندم سفید، جوش شیرین، شیر کامل، سرکه سفید، کره بدون نمک، نمک خوراکی | کدها: all_purpose_flour, baking_soda, whole_milk, white_vinegar, butter_unsalted, salt_table"
"garnish_recipe_fa_181_40d368f2","nan-nokhodchi","نان نخودچی","phase-one-v0.6.1","ایران","","","6","5","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد.","مواد: آرد نخودچی، شکر دانه‌ریز، کره بدون نمک، هل آسیاب‌شده، گلاب، خلال پسته | کدها: chickpea_flour, caster_sugar, butter_unsalted, cardamom_ground, rose_water, slivered_pistachios"
"garnish_recipe_fa_122_dc5bb310","nargesi-esfenaj","نرگسی اسفناج","phase-one-v0.6.1","ایران","","","8","6","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد.","مواد: اسفناج خام، تخم‌مرغ کامل خام، پیاز خام، سیر خام، زردچوبه آسیاب‌شده، روغن آفتابگردان، نمک خوراکی، فلفل سیاه آسیاب‌شده | کدها: spinach_raw, whole_egg_raw, onion_raw, garlic_raw, turmeric_ground, sunflower_oil, salt_table, black_pepper_ground"
"garnish_recipe_intl_147_bb62e7e1","waterzooi","واترزویی","international-core-150-v0.6.0","نامشخص در داده؛ بین‌المللی","","","12","5","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست.","مواد: ران مرغ خام، تره‌فرنگی خام، هویج خام، کرفس خام، سیب‌زمینی خام، خامه پرچرب، تخم‌مرغ کامل خام، کره بدون نمک، آب مرغ، جعفری تازه | کدها: chicken_thigh_raw, leek_raw, carrot_raw, celery_raw, potato_raw, heavy_cream, whole_egg_raw, butter_unsalted, chicken_stock_liquid, parsley_fresh"
"garnish_recipe_global_143_020_0b2a0961","buttermilk-waffles","وافل باترمیلک","global-143-v0.3","نامشخص در داده؛ بین‌المللی","","","10","5","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (7/7) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست.","مواد: آرد گندم سفید، دوغ کره، تخم‌مرغ کامل خام، کره بدون نمک، شکر دانه‌ریز، بکینگ پودر، جوش شیرین، نمک خوراکی، عصاره وانیل، شربت افرا | کدها: all_purpose_flour, buttermilk, whole_egg_raw, butter_unsalted, caster_sugar, baking_powder, baking_soda, salt_table, vanilla_extract, maple_syrup"
"garnish_recipe_intl_100_b2b7f06b","belgian-waffles","وافل بلژیکی","international-core-150-v0.6.0","نامشخص در داده؛ بین‌المللی","","","9","5","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (7/7) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست.","مواد: آرد گندم سفید، تخم‌مرغ کامل خام، شیر کامل، کره بدون نمک، خمیرمایه خشک فعال، شکر دانه‌ریز، عصاره وانیل، پودر قند، نمک خوراکی | کدها: all_purpose_flour, whole_egg_raw, whole_milk, butter_unsalted, active_dry_yeast, caster_sugar, vanilla_extract, powdered_sugar, salt_table"
"garnish_recipe_fa_1706_34be3c2d","havij-polo","هویج پلو","phase-one-v0.6.1","ایران","","","8","5","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (7/7) | P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد.","مواد: برنج سفید خام، هویج خام، شکر دانه‌ریز، زعفران، دارچین آسیاب‌شده، نمک خوراکی، فلفل سیاه آسیاب‌شده، روغن آفتابگردان | کدها: white_rice_raw, carrot_raw, caster_sugar, saffron, cinnamon_ground, salt_table, black_pepper_ground, sunflower_oil"
"garnish_recipe_global_143_108_c446d87d","filipino-chicken-adobo","آدوبوی مرغ فیلیپینی","global-143-v0.3","فیلیپین","","","9","5","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)","مواد: ران مرغ خام، سس سویا، سرکه سفید، سیر خام، برگ بو خشک، فلفل سیاه آسیاب‌شده، شکر قهوه‌ای، روغن آفتابگردان، برنج سفید خام | کدها: chicken_thigh_raw, soy_sauce, white_vinegar, garlic_raw, bay_leaf_dried, black_pepper_ground, brown_sugar, sunflower_oil, white_rice_raw"
"garnish_recipe_intl_034_3035ba70","arancini","آرانچینی","international-core-150-v0.6.0","ایتالیا","","","9","5","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (7/7)","مواد: برنج آربوریو خام، پنیر موزارلا، پنیر پارمزان، تخم‌مرغ کامل خام، آرد سوخاری، آرد گندم سفید، زعفران، روغن آفتابگردان، نمک خوراکی | کدها: arborio_rice_raw, mozzarella_cheese, parmesan_cheese, whole_egg_raw, breadcrumbs, all_purpose_flour, saffron, sunflower_oil, salt_table"
"garnish_recipe_global_143_122_fef6d7d8","argentinian-asado-with-chimichurri","آسادوی آرژانتینی با چیمی‌چوری","global-143-v0.3","آرژانتین","","","10","5","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)","مواد: دنده کوتاه گاو خام، استیک ریب‌آی خام، سوسیس چوریتسو، نمک خوراکی، جعفری تازه، سیر خام، پونه کوهی خشک، سرکه شراب قرمز، روغن زیتون، پرک فلفل قرمز | کدها: beef_short_ribs_raw, beef_ribeye_raw, chorizo_sausage, salt_table, parsley_fresh, garlic_raw, oregano_dried, red_wine_vinegar, olive_oil, red_pepper_flakes"
"garnish_recipe_fa_78_26989900","ash-torsh-gilani","آش ترش گیلانی","phase-one-v0.6.1","ایران","گیلان","","10","6","16","NOT_RULED","P2","P2:WEAK_GRIS_INGREDIENTS:مواد GRIS نقش/نکته خرید/گروه کامل ندارند. (1/10)","مواد: گوشت چرخ‌کرده گوسفند خام، سبزی آش، نخود خشک، لپه خشک، پیاز خام، آب نارنج، زردچوبه آسیاب‌شده، روغن آفتابگردان، نمک خوراکی، فلفل سیاه آسیاب‌شده | کدها: ground_lamb_raw, ash_sabzi_mix, chickpeas_dry, split_peas_dry, onion_raw, sour_orange_juice, turmeric_ground, sunflower_oil, salt_table, black_pepper_ground"
"garnish_recipe_global_143_033_4844ee49","watermelon-agua-fresca","آگوا فرسکای هندوانه","global-143-v0.3","نامشخص در داده؛ بین‌المللی","","","5","4","18","NOT_RULED","P2","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست.","مواد: هندوانه خام، آب، لیمو سبز خام، شکر دانه‌ریز، یخ | کدها: watermelon_raw, water, lime_raw, caster_sugar, ice_cubes"
"garnish_recipe_global_143_088_e5346ddb","alfajores-dulce-de-leche","آلفاخورس با دولسه د لچه","global-143-v0.3","آرژانتین","","","8","4","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)","مواد: نشاسته ذرت، آرد گندم سفید، کره بدون نمک، پودر قند، زرده تخم‌مرغ خام، عصاره وانیل، دولسه د لچه، نارگیل رنده‌شده | کدها: cornstarch, all_purpose_flour, butter_unsalted, powdered_sugar, egg_yolk_raw, vanilla_extract, dulce_de_leche, coconut_shredded"
"garnish_recipe_intl_095_c9024579","avgolemono","آوگولمونو","international-core-150-v0.6.0","یونان","","","8","5","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)","مواد: ران مرغ خام، آب مرغ، برنج سفید خام، تخم‌مرغ کامل خام، لیمو زرد خام، شوید تازه، نمک خوراکی، فلفل سیاه آسیاب‌شده | کدها: chicken_thigh_raw, chicken_stock_liquid, white_rice_raw, whole_egg_raw, lemon_raw, dill_fresh, salt_table, black_pepper_ground"
"garnish_lite_fa_064_769340cd","iced-green-tea-with-lemon","آیس چای سبز با لیمو","lite-food-v0.3","نامشخص در داده؛ بین‌المللی","","","3","3","0","NOT_RULED","P2","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست.","مواد: چای سبز دم‌کرده، لیمو زرد خام، عسل | کدها: green_tea_brewed, lemon_raw, honey"
"garnish_lite_fa_054_40007b8f","iced-matcha-latte","آیس ماچا لاته","lite-food-v0.3","نامشخص در داده؛ بین‌المللی","","","2","3","0","NOT_RULED","P2","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست.","مواد: پودر ماچا، شیر کامل | کدها: matcha_powder, whole_milk"
"garnish_recipe_global_143_052_fd0a302b","salted-edamame","ادامامه نمکی","global-143-v0.3","ژاپن","","","3","5","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5)","مواد: ادامامه منجمد، آب، نمک خوراکی | کدها: edamame_frozen, water, salt_table"
"garnish_recipe_global_143_104_31c06413","home-style-peking-duck","اردک پکنی خانگی","global-143-v0.3","ایران","گیلان","","10","5","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (7/7)","مواد: گوشت اردک خام، شربت مالتوز، سرکه برنج، سس سویا، پودر پنج ادویه، نمک خوراکی، خیار خام، پیازچه خام، سس هویسین، تورتیلای گندم | کدها: duck_meat_raw, maltose_syrup, rice_vinegar, soy_sauce, five_spice_powder, salt_table, cucumber_raw, scallion_raw, hoisin_sauce, wheat_tortilla"
"garnish_recipe_intl_123_e8fa3267","spaghetti-al-limone","اسپاگتی آل لیمونه","international-core-150-v0.6.0","ایتالیا","","","8","5","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)","مواد: اسپاگتی خشک، لیمو زرد خام، پنیر پارمزان، کره بدون نمک، روغن زیتون، ریحان تازه، نمک خوراکی، فلفل سیاه آسیاب‌شده | کدها: spaghetti_dry, lemon_raw, parmesan_cheese, butter_unsalted, olive_oil, basil_fresh, salt_table, black_pepper_ground"
"garnish_recipe_global_143_135_2919e78e","roman-spaghetti-carbonara","اسپاگتی کاربونارای رومی","global-143-v0.3","ایتالیا","","رم","6","6","18","RULE_PASS","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)","مواد: اسپاگتی خشک، گوآنچاله، زرده تخم‌مرغ خام، پنیر پکورینو رومانو، فلفل سیاه آسیاب‌شده، نمک خوراکی | کدها: spaghetti_dry, guanciale_cured_pork, egg_yolk_raw, pecorino_romano_cheese, black_pepper_ground, salt_table"
"garnish_recipe_intl_036_e0780696","spanakopita","اسپاناکوپیتا","international-core-150-v0.6.0","یونان","","","11","5","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)","مواد: خمیر فیلو، اسفناج خام، پنیر فتا، پیاز خام، پیازچه خام، شوید تازه، تخم‌مرغ کامل خام، کره بدون نمک، روغن زیتون، نمک خوراکی | کدها: phyllo_dough, spinach_raw, feta_cheese, onion_raw, scallion_raw, dill_fresh, whole_egg_raw, butter_unsalted, olive_oil, salt_table"
"garnish_recipe_global_143_024_194514e6","espresso-double-shot","اسپرسوی دوبل خانگی","global-143-v0.3","نامشخص در داده؛ بین‌المللی","","","2","4","18","NOT_RULED","P2","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست.","مواد: قهوه آسیاب‌شده تیره، آب | کدها: coffee_ground_dark_roast, water"
"garnish_recipe_global_143_047_8830766d","thai-fried-spring-rolls","اسپرینگ‌رول تایلندی سرخ‌شده","global-143-v0.3","تایلند","","","11","5","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (7/7)","مواد: ورق اسپرینگ‌رول، نودل شیشه‌ای خشک، گوشت چرخ‌کرده خوک خام، کلم سفید خام، هویج خام، جوانه لوبیا خام، سیر خام، سس سویا، سس صدف، شکر دانه‌ریز | کدها: spring_roll_wrappers, glass_noodles_dry, ground_pork_raw, cabbage_raw, carrot_raw, bean_sprouts_raw, garlic_raw, soy_sauce, oyster_sauce, caster_sugar"
"garnish_recipe_intl_115_bd72c652","speculaas","اسپکولاس","international-core-150-v0.6.0","هلند","","","8","5","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)","مواد: آرد گندم سفید، شکر قهوه‌ای، کره بدون نمک، دارچین آسیاب‌شده، جوز هندی آسیاب‌شده، میخک آسیاب‌شده، بکینگ پودر، نمک خوراکی | کدها: all_purpose_flour, brown_sugar, butter_unsalted, cinnamon_ground, nutmeg_ground, cloves_ground, baking_powder, salt_table"
