recipeId,slug,titleFa,sourceGroup,fieldPath,exactBadText,class,severity,recommendedRepairType,allowlistStatus
"garnish_recipe_global_143_040_dcfd7c46","garnish_recipe_global_143_040_dcfd7c46","","dataset","dataset.repeated","نکته خرید: سس سویای متعادل و نه بیش از حد شور انتخاب کنید","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_121_b6f01192","garnish_recipe_fa_121_b6f01192","","dataset","dataset.repeated","این اطلاعات عمومی آشپزی است، نه توصیه پزشکی","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_1071_6e0696a6","garnish_recipe_fa_1071_6e0696a6","","dataset","dataset.repeated","ing_ground_beef_raw→ing_ground_lamb_raw","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_1209_7bd0ff68","garnish_recipe_fa_1209_7bd0ff68","","dataset","dataset.repeated","فلفلِ تازه‌آسیاب‌شده عطرِ بیشتری دارد","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_106_d9e3968a","garnish_recipe_fa_106_d9e3968a","","dataset","dataset.repeated","واقعی: روغن کانولا یا روغن مایع بی‌بو","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_1196_6cbbd3af","garnish_recipe_fa_1196_6cbbd3af","","dataset","dataset.repeated","چاشنی معطر برای تیزی و تعادل پایانی","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_119_2a846a21","garnish_recipe_fa_119_2a846a21","","dataset","dataset.repeated","۵ قاشق چای‌خوری (به‌مزه)","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_intl_001_a95ca931","garnish_recipe_intl_001_a95ca931","","dataset","dataset.repeated","25 قاشق چای‌خوری (ضروری)","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_147_3b1b07c5","garnish_recipe_fa_147_3b1b07c5","","dataset","dataset.repeated","مقدار: ۱ قاشق چای‌خوری","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_021_7cee5181","garnish_recipe_global_143_021_7cee5181","","dataset","dataset.repeated","چطور بفهمم آماده است؟","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_124_ce358cac","garnish_recipe_global_143_124_ce358cac","","dataset","dataset.repeated","از نظر کیفی، این غذا بسته به مواد اصلی‌اش می‌تواند پروتئین‌محور، نشاسته‌محور یا چرب و مجلسی باشد؛ اندازهٔ سهم و همراه‌های سرو بیشترین اثر را روی سبک یا سنگین شدن وعده دارند","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"meze50_11_crispy-feta-phyllo-bites","meze50_11_crispy-feta-phyllo-bites","","dataset","dataset.repeated","راز اصلی این است که ماده مرکزی را زیر سس، پنیر یا رویه دفن نکنید؛ نسبت‌ها باید طوری بمانند که اولین لقمه دقیقاً همین غذا را معرفی کند","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"meze50_11_crispy-feta-phyllo-bites","meze50_11_crispy-feta-phyllo-bites","","dataset","dataset.repeated","نان پیتا، کراکر، سبزیجات خام، خیار، گوجه گیلاسی، چیپس پیتا، سالاد کوچک یا کنار چند مزه سرد و گرم دیگر","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"meze50_11_crispy-feta-phyllo-bites","meze50_11_crispy-feta-phyllo-bites","","dataset","dataset.repeated","آماده‌سازی زودهنگام: بخش‌های خشک یا پرکن را می‌توان از قبل آماده کرد، اما مونتاژ نزدیک سرو بهتر است","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"meze50_11_crispy-feta-phyllo-bites","meze50_11_crispy-feta-phyllo-bites","","dataset","dataset.repeated","گرم‌کردن یا سرو دوباره: غذاهای سرد گرم‌کردن ندارند؛ غذاهای پختنی را با فر یا تابه کوتاه گرم کنید","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"meze50_11_crispy-feta-phyllo-bites","meze50_11_crispy-feta-phyllo-bites","","dataset","dataset.repeated","این مزه برای سرو اشتراکی طراحی شده و بهتر است مقدار هر نفر با اندازه لقمه یا قاشق سرو کنترل شود","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"meze50_11_crispy-feta-phyllo-bites","meze50_11_crispy-feta-phyllo-bites","","dataset","dataset.repeated","مواد را دو برابر کنید، اما پخت یا مونتاژ را در دو نوبت انجام دهید تا سینی یا کاسه شلوغ نشود","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_083_233e9bde","garnish_recipe_global_143_083_233e9bde","","dataset","dataset.repeated","این نسخه برای آشپز خانگی نوشته شده و روی نشانه‌های حسی، حرارت درست و زمان استراحت تکیه دارد","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_125_31716f89","garnish_recipe_fa_125_31716f89","","dataset","dataset.repeated","این عدد برای نمایش عمومی است و با اندازهٔ دقیق سهم و تغییر مقدار روغن یا سس جابه‌جا می‌شود","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_142_3215f0b5","garnish_recipe_fa_142_3215f0b5","","dataset","dataset.repeated","این توضیح برای درک عمومی ترکیب غذاست و با اندازهٔ سهم، روغن یا همراه‌های سرو تغییر می‌کند","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"meze50_11_crispy-feta-phyllo-bites","meze50_11_crispy-feta-phyllo-bites","","dataset","dataset.repeated","ماده شاخص همین دستور را پررنگ نگه دارید و از اضافه‌کردن مواد رسپی نزدیک خودداری کنید","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_106_d9e3968a","garnish_recipe_fa_106_d9e3968a","","dataset","dataset.repeated","نکته خرید: تازه و خوش‌بو انتخاب شود؛ کیفیت ماده در دستورهای ساده بیشتر دیده می‌شود","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"meze50_11_crispy-feta-phyllo-bites","meze50_11_crispy-feta-phyllo-bites","","dataset","dataset.repeated","بخش‌هایی از دستور بله، اما مونتاژ نهایی نزدیک سرو کیفیت بافت را بهتر نگه می‌دارد","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_100_ce2b0c24","garnish_recipe_fa_100_ce2b0c24","","dataset","dataset.repeated","نکته خرید: نوع خوش‌بو و تازه بگیرید؛ کهنگی در این ماده سریع خودش را نشان می‌دهد","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_083_233e9bde","garnish_recipe_global_143_083_233e9bde","","dataset","dataset.repeated","مواد را طبق ترتیب دستور مخلوط کنید؛ هر جا بافت شکل گرفت، بیش از اندازه هم نزنید","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_083_233e9bde","garnish_recipe_global_143_083_233e9bde","","dataset","dataset.repeated","بو، رنگ و بافت از ساعت مهم‌ترند؛ سطح باید جاافتاده و مرکز بیش از حد شل نباشد","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"meze50_11_crispy-feta-phyllo-bites","meze50_11_crispy-feta-phyllo-bites","","dataset","dataset.repeated","رطوبت بخش پایه کنترل نشده؛ خشک‌کردن، آبکش‌کردن یا استراحت سرد را جدی بگیرید","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"meze50_11_crispy-feta-phyllo-bites","meze50_11_crispy-feta-phyllo-bites","","dataset","dataset.repeated","فقط همان عنصر تند یا ترش دستور را کم‌وزیاد کنید تا غذا به مسیر دیگری نرود","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_106_d9e3968a","garnish_recipe_fa_106_d9e3968a","","dataset","dataset.repeated","این غذا بر اساس مواد فعلی، سهمی با انرژی و درشت‌مغذی‌های قابل توجه دارد","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"meze50_11_crispy-feta-phyllo-bites","meze50_11_crispy-feta-phyllo-bites","","dataset","dataset.repeated","یخچال: در ظرف دربسته معمولاً 1 تا 2 روز قابل نگه‌داری است، با افت بافت","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"meze50_11_crispy-feta-phyllo-bites","meze50_11_crispy-feta-phyllo-bites","","dataset","dataset.repeated","عنصر تعادل‌دهنده مثل لیمو، ماست، عسل یا خامه ترش درست استفاده نشده است","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_083_233e9bde","garnish_recipe_global_143_083_233e9bde","","dataset","dataset.repeated","قبل از برش یا سرو، کمی زمان بدهید تا بافت جا بیفتد و طعم‌ها آرام شوند","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_1554_6e31eecc","garnish_recipe_fa_1554_6e31eecc","","dataset","dataset.repeated","شیر تازه و سرد برای نوشیدنی سرد، یا شیر تازه برای گرم‌کردن انتخاب کن","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"meze50_11_crispy-feta-phyllo-bites","meze50_11_crispy-feta-phyllo-bites","","dataset","dataset.repeated","اندازه لقمه را برای مهمانی کوچک‌تر کنید، اما ترکیب اصلی را عوض نکنید","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"meze50_11_crispy-feta-phyllo-bites","meze50_11_crispy-feta-phyllo-bites","","dataset","dataset.repeated","معمولاً رطوبت کنترل نشده یا مرحله سردکردن/برشته‌کردن کوتاه بوده است","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"meze50_11_crispy-feta-phyllo-bites","meze50_11_crispy-feta-phyllo-bites","","dataset","dataset.repeated","فریز: برای اغلب مزه‌های لبنی، سبزیجات خام یا سوخاری پیشنهاد نمی‌شود","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"meze50_11_crispy-feta-phyllo-bites","meze50_11_crispy-feta-phyllo-bites","","dataset","dataset.repeated","شدت تندی، ترشی یا شیرینی را در همان چارچوب مواد دستور کم‌وزیاد کنید","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"meze50_11_crispy-feta-phyllo-bites","meze50_11_crispy-feta-phyllo-bites","","dataset","dataset.repeated","برای سرو رسمی‌تر، رویه را کم و تمیز نگه دارید تا بافت اصلی دیده شود","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_106_d9e3968a","garnish_recipe_fa_106_d9e3968a","","dataset","dataset.repeated","واقعی: اگر جایگزین هم‌نقش مطمئن ندارید، بهتر است حذف یا تعویض نشود","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"meze50_11_crispy-feta-phyllo-bites","meze50_11_crispy-feta-phyllo-bites","","dataset","dataset.repeated","اندازه یا مقدار پرکن زیاد است؛ لقمه را کوچک‌تر و سفت‌تر بسازید","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_083_233e9bde","garnish_recipe_global_143_083_233e9bde","","dataset","dataset.repeated","اگر شیرینی زیاد است، کمی چاشنی ترش یا مغز خام تعادل می‌دهد","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_128_80595bf3","garnish_recipe_fa_128_80595bf3","","dataset","dataset.repeated","نکته خرید: ادویه و سبزی خشک تازه‌تر، عطر واضح‌تری می‌دهد","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_083_233e9bde","garnish_recipe_global_143_083_233e9bde","","dataset","dataset.repeated","کمی بله، اما کاهش زیاد روی رنگ، بافت و قوام اثر می‌گذارد","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_083_233e9bde","garnish_recipe_global_143_083_233e9bde","","dataset","dataset.repeated","مواد خشک و تر را جدا آماده کنید تا هنگام پخت معطل نشوید","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_083_233e9bde","garnish_recipe_global_143_083_233e9bde","","dataset","dataset.repeated","برای بافت لطیف‌تر، مواد لبنی را خیلی سرد استفاده نکنید","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_083_233e9bde","garnish_recipe_global_143_083_233e9bde","","dataset","dataset.repeated","اندازه‌گیری دقیق در دسرها مهم‌تر از غذاهای روزمره است","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_083_233e9bde","garnish_recipe_global_143_083_233e9bde","","dataset","dataset.repeated","حرارت زیاد، بیرون را می‌سوزاند و داخل را خام می‌گذارد","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_083_233e9bde","garnish_recipe_global_143_083_233e9bde","","dataset","dataset.repeated","در ظرف تمیز، با تزئین ساده و مقدار کنترل‌شده سرو شود","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_041_33abbd3b","garnish_recipe_global_143_041_33abbd3b","","dataset","dataset.repeated","نکته خرید: آب تمیز و بدون بوی کلر شدید استفاده کنید","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_182_37f081ea","garnish_recipe_fa_182_37f081ea","","dataset","dataset.repeated","کره نمک‌دار فقط با کاهش نمک دستور قابل استفاده است","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_182_37f081ea","garnish_recipe_fa_182_37f081ea","","dataset","dataset.repeated","نکته خرید: کره تازه و بدون بوی یخچال انتخاب کنید","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_083_233e9bde","garnish_recipe_global_143_083_233e9bde","","dataset","dataset.repeated","سرو خیلی فوری می‌تواند دسر را شل یا ناپایدار کند","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_124_ce358cac","garnish_recipe_global_143_124_ce358cac","","dataset","dataset.repeated","عدد کالری برای نمایش فعلی این رسپی ثبت نشده است","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_024_194514e6","garnish_recipe_global_143_024_194514e6","","dataset","dataset.repeated","بیسکویت ساده کیک کم‌شیرین صبحانه یا عصرانه سبک","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"meze50_11_crispy-feta-phyllo-bites","meze50_11_crispy-feta-phyllo-bites","","dataset","dataset.repeated","حفظ هویت همین دستور در طعم، بافت و فرم سرو","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_012_17b7b915","garnish_recipe_global_143_012_17b7b915","","dataset","dataset.repeated","نکته خرید: آب تمیز و بدون بو استفاده کنید","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_083_233e9bde","garnish_recipe_global_143_083_233e9bde","","dataset","dataset.repeated","برش زودهنگام، شکل دسر را خراب می‌کند","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_083_233e9bde","garnish_recipe_global_143_083_233e9bde","","dataset","dataset.repeated","دسر را قبل از برش کمی استراحت دهید","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_083_233e9bde","garnish_recipe_global_143_083_233e9bde","","dataset","dataset.repeated","هم‌زدن زیاد، بافت را متراکم می‌کند","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_083_233e9bde","garnish_recipe_global_143_083_233e9bde","","dataset","dataset.repeated","قبل از شروع، همه مواد را وزن کنید","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_041_33abbd3b","garnish_recipe_global_143_041_33abbd3b","","dataset","dataset.repeated","زمان این مرحله حدود 10 دقیقه است","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"meze50_11_crispy-feta-phyllo-bites","meze50_11_crispy-feta-phyllo-bites","","dataset","dataset.repeated","ساخت بافت مناسب برای سرو لقمه‌ای","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_083_233e9bde","garnish_recipe_global_143_083_233e9bde","","dataset","dataset.repeated","هم‌زدن زیاد بافت را سنگین می‌کند","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_1519_9d69f5f1","garnish_recipe_fa_1519_9d69f5f1","","dataset","dataset.repeated","آزادکردن عطر بدون تلخ‌کردن مواد","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"meze50_11_crispy-feta-phyllo-bites","meze50_11_crispy-feta-phyllo-bites","","dataset","dataset.repeated","زمان‌بندی اضافه‌کردن رویه یا سس","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_106_d9e3968a","garnish_recipe_fa_106_d9e3968a","","dataset","dataset.repeated","ابزار مناسب: همان ابزار مرحله","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_1519_9d69f5f1","garnish_recipe_fa_1519_9d69f5f1","","dataset","dataset.repeated","کنترل نسبت پایه و رقیق‌کننده","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"meze50_11_crispy-feta-phyllo-bites","meze50_11_crispy-feta-phyllo-bites","","dataset","dataset.repeated","سینی یا تابه متناسب با دستور","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_083_233e9bde","garnish_recipe_global_143_083_233e9bde","","dataset","dataset.repeated","می‌توان مقدار شکر را کم کرد؟","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"meze50_11_crispy-feta-phyllo-bites","meze50_11_crispy-feta-phyllo-bites","","dataset","dataset.repeated","غذا به رسپی مشابه نزدیک شده","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"meze50_11_crispy-feta-phyllo-bites","meze50_11_crispy-feta-phyllo-bites","","dataset","dataset.repeated","لقمه روی میز تمیز نمی‌ماند","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_083_233e9bde","garnish_recipe_global_143_083_233e9bde","","dataset","dataset.repeated","حرارت را تدریجی نگه دارید","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_104_7b4ced78","garnish_recipe_fa_104_7b4ced78","","dataset","dataset.repeated","تازه آسیاب‌شده بهتر است","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_2056_099d047a","garnish_recipe_fa_2056_099d047a","","dataset","dataset.repeated","بی‌دخالت: حدود ۲۰ دقیقه","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_1519_9d69f5f1","garnish_recipe_fa_1519_9d69f5f1","","dataset","dataset.repeated","سرو فوری در بهترین دما","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_113_2a1debd0","garnish_recipe_fa_113_2a1debd0","","dataset","dataset.repeated","مقدار: 2 قاشق غذاخوری","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_1519_9d69f5f1","garnish_recipe_fa_1519_9d69f5f1","","dataset","dataset.repeated","کار با یخ و لیوان سرد","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"meze50_11_crispy-feta-phyllo-bites","meze50_11_crispy-feta-phyllo-bites","","dataset","dataset.repeated","کنترل رطوبت بخش پایه","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"meze50_11_crispy-feta-phyllo-bites","meze50_11_crispy-feta-phyllo-bites","","dataset","dataset.repeated","سرو تمیز روی میز مزه","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_005_6deeb347","garnish_recipe_global_143_005_6deeb347","","dataset","dataset.repeated","از نظر کیفی، سهم اصلی سیری و انرژی از مواد پایهٔ همین غذا و روش پخت آن می‌آید، بدون ادعای درمانی یا رژیمی","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_100_ce2b0c24","garnish_recipe_fa_100_ce2b0c24","","dataset","dataset.repeated","نکته خرید: تازه، هم‌اندازه و با بوی طبیعی انتخاب کنید؛ چربی متعادل به آبداری کمک می‌کند","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_005_6deeb347","garnish_recipe_global_143_005_6deeb347","","dataset","dataset.repeated","اطلاعات عددی تغذیه‌ای برای این دستور موجود نیست؛ بنابراین عددی ساخته نمی‌شود","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_1780_c3b8ce04","garnish_recipe_fa_1780_c3b8ce04","","dataset","dataset.repeated","این توضیح فقط برای شناخت کلی ترکیب غذاست و جای توصیهٔ تخصصی تغذیه‌ای نیست","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_125_31716f89","garnish_recipe_fa_125_31716f89","","dataset","dataset.repeated","نکته خرید: نوع خوش‌بو و تازه بگیرید؛ کهنگی عطر را کم و مزه را خاکی می‌کند","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_1289_dccb626e","garnish_recipe_fa_1289_dccb626e","","dataset","dataset.repeated","ریحان یا پونه فقط سبک نوشیدنی را عوض می‌کند؛ جایگزین کامل نیست","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_040_dcfd7c46","garnish_recipe_global_143_040_dcfd7c46","","dataset","dataset.repeated","نمک دریا با دانه ریز ممکن است؛ مقدار را با شوری آن تنظیم کنید","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_124_c0616f8d","garnish_recipe_fa_124_c0616f8d","","dataset","dataset.repeated","نکته خرید: حبهٔ سفت، سفید و بدون جوانه انتخاب کنید","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_1747_23e0a898","garnish_recipe_fa_1747_23e0a898","","dataset","dataset.repeated","نکته خرید: سفت، تازه و بدون لکه یا پژمردگی بخرید","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_1195_4b547f19","garnish_recipe_fa_1195_4b547f19","","dataset","dataset.repeated","ing_ground_beef_raw→ing_lentils_dry","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_100_ce2b0c24","garnish_recipe_fa_100_ce2b0c24","","dataset","dataset.repeated","پیاز سفید، با شیرینی و رنگ ملایم‌تر","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_1289_dccb626e","garnish_recipe_fa_1289_dccb626e","","dataset","dataset.repeated","برگ روشن، سالم و بدون لکه سیاه بگیر","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_1235_f91ccc6d","garnish_recipe_fa_1235_f91ccc6d","","dataset","dataset.repeated","در ظرفِ دربسته در یخچال ۳ تا ۴ روز","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_065_c4cb085e","garnish_recipe_global_143_065_c4cb085e","","dataset","dataset.repeated","زمان این مرحله حدود 8 دقیقه است","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_1072_b55bdfe7","garnish_recipe_fa_1072_b55bdfe7","","dataset","dataset.repeated","ing_potato_raw→ing_carrot_raw","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
